game_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,incorrect
20160424ATLBOS,ATL,BOS,20160424,Bennie Adams,Monty McCutchen,Jason Phillips,95,104,L2M-ATL-BOS-4-24-16.pdf,http://www.basketball-reference.com/boxscores/201604240BOS.html,4
20160424CLEDET,CLE,DET,20160424,Marc Davis,Bill Kennedy,Courtney Kirkland,100,98,L2M-CLE-DET-4-24-16.pdf,http://www.basketball-reference.com/boxscores/201604240DET.html,2
20160425MIACHA,MIA,CHA,20160425,Derrick Collins,Dan Crawford,Ron Garretson,85,89,L2M-MIA-CHA-4-25-16.pdf,http://www.basketball-reference.com/boxscores/201604250CHO.html,4
20160427CHAMIA,CHA,MIA,20160427,Kane Fitzgerald,Jason Phillips,Derrick Stafford,90,88,Hornets-90-Heat-88.pdf,http://www.basketball-reference.com/boxscores/201604270MIA.html,2
20160429LACPOR,LAC,POR,20160429,Marc Davis,Sean Wright,Zach Zarba,103,106,L2M-LAC-POR-4-29-16.pdf,http://www.basketball-reference.com/boxscores/201604290POR.html,1
20160429MIACHA,MIA,CHA,20160429,Monty McCutchen,Bill Spooner,Tom Washington,97,90,L2M-MIA-CHA-4-29-16.pdf,http://www.basketball-reference.com/boxscores/201604290CHO.html,3
20160501INDTOR,IND,TOR,20160501,Dan Crawford,Ron Garretson,Bill Spooner,84,89,L2M-IND@TOR-5-01-2016.pdf,http://www.basketball-reference.com/boxscores/201605010TOR.html,2
20160502OKCSAS,OKC,SAS,20160502,Sean Corbin,Marc Davis,Ken Mauer,98,97,L2M-OKC-SAS-5-2-16.pdf,http://www.basketball-reference.com/boxscores/201605020SAS.html,8
20160503MIATOR,MIA,TOR,20160503,Monty McCutchen,Jason Phillips,Josh Tiven,102,96,L2M-MIA-TOR-5-3-16.pdf,http://www.basketball-reference.com/boxscores/201605030TOR.html,7
20160505MIATOR,MIA,TOR,20160505,Derrick Collins,John Goble,Ken Mauer,92,96,L2M-MIA-TOR-5-5-16.pdf,http://www.basketball-reference.com/boxscores/201605050TOR.html,2
20160506SASOKC,SAS,OKC,20160506,Monty McCutchen,Derrick Stafford,James Williams,100,96,L2M-SAS-OKC-5-6-16.pdf,http://www.basketball-reference.com/boxscores/201605060OKC.html,1
20160507TORMIA,TOR,MIA,20160507,James Capers,Kane Fitzgerald,Ed Malloy,95,91,L2M-TOR-MIA-5-7-16.pdf,http://www.basketball-reference.com/boxscores/201605070MIA.html,1
20160508CLEATL,CLE,ATL,20160508,Bennie Adams,Marc Davis,Jason Phillips,100,99,L2M-CLE-ATL-5-8-16.pdf,http://www.basketball-reference.com/boxscores/201605080ATL.html,
20160509GSWPOR,GSW,POR,20160509,Scott Foster,Ed Malloy,Tom Washington,132,125,L2M-GSW@POR-5-09-2016.pdf,http://www.basketball-reference.com/boxscores/201605090POR.html,3
20160509TORMIA,TOR,MIA,20160509,Mike Callahan,Brian Forte,Bill Kennedy,87,94,L2M-TOR@MIA-5-09-2016.pdf,http://www.basketball-reference.com/boxscores/201605090MIA.html,3
20160510OKCSAS,OKC,SAS,20160510,John Goble,Monty McCutchen,Jason Phillips,95,91,L2M-SAS-OKC-5-10-16.pdf,http://www.basketball-reference.com/boxscores/201605100SAS.html,2
20160511MIATOR,MIA,TOR,20160511,Tony Brothers,Scott Foster,Sean Wright,91,99,Raptors-99-Heat-91.pdf,http://www.basketball-reference.com/boxscores/201605110TOR.html,2
20160511PORGSW,POR,GSW,20160511,Marc Davis,Ken Mauer,James Williams,121,125,Warriors-125-Trail-Blazers-121.pdf,http://www.basketball-reference.com/boxscores/201605110GSW.html,
20160516OKCGSW,OKC,GSW,20160516,Monty McCutchen,Derrick Stafford,Tom Washington,108,102,L2M-OKC-GSW-5-16-16.pdf,http://www.basketball-reference.com/boxscores/201605160GSW.html,2
20160523CLETOR,CLE,TOR,20160523,David Guthrie,Monty McCutchen,Derrick Stafford,99,105,L2M-CLE-TOR-5-23-16.pdf,http://www.basketball-reference.com/boxscores/201605230TOR.html,1
20161025UTAPOR,UTA,POR,20161025,Tony Brown,Nick Buchert,Mike Callahan,104,113,L2M-UTA-POR-10-25-16.pdf,http://www.basketball-reference.com/boxscores/201610250POR.html,1
20161026DALIND,DAL,IND,20161026,Tyler Ford,Bill Kennedy,Josh Tiven,121,130,L2M-DAL-IND-10-26-16.pdf,http://www.basketball-reference.com/boxscores/201610260IND.html,
20161026DENNOP,DEN,NOP,20161026,Brent Barnaky,Derek Richardson,Sean Wright,107,102,L2M-DEN-NOP-10-26-16.pdf,http://www.basketball-reference.com/boxscores/201610260NOP.html,2
20161026HOULAL,HOU,LAL,20161026,Kevin Cutler,John Goble,Gary Zielinski,114,120,L2M-HOU-LAL-10-26-16.pdf,http://www.basketball-reference.com/boxscores/201610260LAL.html,2
20161026MINMEM,MIN,MEM,20161026,Kane Fitzgerald,Derrick Stafford,Dedric Taylor,98,102,L2M-MIN-MEM-10-26-16.pdf,http://www.basketball-reference.com/boxscores/201610260MEM.html,4
20161026OKCPHI,OKC,PHI,20161026,Rodney Mott,Jason Phillips,Leon Wood,103,97,L2M-OKC-PHI-10-26-16.pdf,http://www.basketball-reference.com/boxscores/201610260PHI.html,1
20161027BOSCHI,BOS,CHI,20161027,Eric Dalen,Courtney Kirkland,Jason Phillips,99,105,L2M-BOS-CHI-10-27-16-2.pdf,http://www.basketball-reference.com/boxscores/201610270CHI.html,2
20161028CLETOR,CLE,TOR,20161028,Ken Mauer,Michael Smith,Josh Tiven,94,91,L2M-CLE-TOR-10-28-16.pdf,http://www.basketball-reference.com/boxscores/201610280TOR.html,1
20161028PHOOKC,PHO,OKC,20161028,Leroy Richardson,Justin Van Duyne,Zach Zarba,110,113,L2M-PHX-OKC-10-28-16.pdf,http://www.basketball-reference.com/boxscores/201610280OKC.html,1
20161029MINSAC,MIN,SAC,20161029,Tony Brothers,Ron Garretson,Lauren Holtkamp,103,106,L2M-MIN-SAC-10-29-16.pdf,http://www.basketball-reference.com/boxscores/201610290SAC.html,
20161029PORDEN,POR,DEN,20161029,Bennie Adams,Pat Fraher,Tre Maddox,115,113,L2M-POR-DEN-10-29-16.pdf,http://www.basketball-reference.com/boxscores/201610290DEN.html,3
20161030DALHOU,DAL,HOU,20161030,Matt Boland,Ken Mauer,Derek Richardson,92,93,L2M-DAL-HOU-10-30-16.pdf,http://www.basketball-reference.com/boxscores/201610300HOU.html,
20161030GSWPHO,GSW,PHO,20161030,Nick Buchert,Ed Malloy,Gediminas Petraitis,106,100,L2M-GSW-PHX-10-30-16.pdf,http://www.basketball-reference.com/boxscores/201610300PHO.html,
20161030SASMIA,SAS,MIA,20161030,Kevin Cutler,Leroy Richardson,Sean Wright,106,99,L2M-SAS-MIA-10-30-16.pdf,http://www.basketball-reference.com/boxscores/201610300MIA.html,
20161030WASMEM,WAS,MEM,20161030,Rodney Mott,Scott Wall,Haywoode Workman,103,112,L2M-WAS-MEM-10-30-16.pdf,http://www.basketball-reference.com/boxscores/201610300MEM.html,1
20161031DENTOR,DEN,TOR,20161031,Monty McCutchen,Aaron Smith,Gary Zielinski,102,105,L2M-DEN-TOR-10-31-16.pdf,http://www.basketball-reference.com/boxscores/201610310TOR.html,2
20161101HOUCLE,HOU,CLE,20161101,Kevin Cutler,Courtney Kirkland,Sean Wright,120,128,L2M-HOU-CLE-11-1-16.pdf,http://www.basketball-reference.com/boxscores/201611010CLE.html,1
20161101LALIND,LAL,IND,20161101,Derrick Collins,Dan Crawford,Jacyn Goble,108,115,L2M-LAL-IND-11-1-16.pdf,http://www.basketball-reference.com/boxscores/201611010IND.html,1
20161101MILNOP,MIL,NOP,20161101,Tyler Ford,Brian Forte,Scott Foster,117,113,L2M-MIL-NOP-11-1-16.pdf,http://www.basketball-reference.com/boxscores/201611010NOP.html,
20161101ORLPHI,ORL,PHI,20161101,Sean Corbin,Kane Fitzgerald,Haywoode Workman,103,101,L2M-ORL-PHI-11-1-16.pdf,http://www.basketball-reference.com/boxscores/201611010PHI.html,
20161101SACMIA,SAC,MIA,20161101,J.T. Orr,Josh Tiven,James Williams,96,108,L2M-SAC-MIA-11-1-16-1.pdf,http://www.basketball-reference.com/boxscores/201611010MIA.html,1
20161102CHIBOS,CHI,BOS,20161102,Marat Kogut,Ken Mauer,Gary Zielinski,100,107,L2M-CHI-BOS-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020BOS.html,2
20161102DETBKN,DET,BKN,20161102,Derrick Collins,Monty McCutchen,Gediminas Petraitis,101,109,L2M-DET-BKN-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020BRK.html,
20161102LALATL,LAL,ATL,20161102,John Goble,J.T. Orr,Jason Phillips,123,116,L2M-LAL-ATL-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020ATL.html,
20161102NOPMEM,NOP,MEM,20161102,Ron Garretson,Karl Lane,Josh Tiven,83,89,L2M-NOP-MEM-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020MEM.html,1
20161102OKCLAC,OKC,LAC,20161102,Tre Maddox,Rodney Mott,Tom Washington,85,83,L2M-OKC-LAC-11-2-16-2.pdf,http://www.basketball-reference.com/boxscores/201611020LAC.html,
20161102PORPHO,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,2
20161103DENMIN,DEN,MIN,20161103,Mike Callahan,Mark Lindsay,Brett Nansel,102,99,L2M-DEN-MIN-11-3-16.pdf,http://www.basketball-reference.com/boxscores/201611030MIN.html,4
20161104CHABKN,CHA,BKN,20161104,Tony Brown,Jason Phillips,Scott Wall,99,95,L2M-CHA-BKN-11-4-16.pdf,http://www.basketball-reference.com/boxscores/201611040BRK.html,2
20161104PHONOP,PHO,NOP,20161104,Mitchell Ervin,Derrick Stafford,James Williams,112,111,L2M-PHX-NOP-11-4-16.pdf,http://www.basketball-reference.com/boxscores/201611040NOP.html,4
20161105CLEPHI,CLE,PHI,20161105,Mike Callahan,Brett Nansel,Gary Zielinski,102,101,L2M-CLE-PHI-11-5-16.pdf,http://www.basketball-reference.com/boxscores/201611050PHI.html,
20161105WASORL,WAS,ORL,20161105,John Goble,Tre Maddox,Ken Mauer,86,88,L2M-WAS-ORL-11-5-16.pdf,http://www.basketball-reference.com/boxscores/201611050ORL.html,1
20161106MILDAL,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,2
20161106PORMEM,POR,MEM,20161106,Mark Ayotte,Tony Brown,Pat Fraher,100,94,L2M-POR-MEM-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060MEM.html,1
20161106SACTOR,SAC,TOR,20161106,Kevin Scott,Scott Wall,Sean Wright,96,91,L2M-SAC-TOR-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060TOR.html,1
20161108DENMEM,DEN,MEM,20161108,Matt Boland,Justin Van Duyne,Tom Washington,107,108,L2M-DEN-MEM-11-8-16.pdf,http://www.basketball-reference.com/boxscores/201611080MEM.html,2
20161108MINBKN,MIN,BKN,20161108,Nick Buchert,Bill Spooner,Scott Twardoski,110,119,L2M-MIN-BKN-11-8-16.pdf,http://www.basketball-reference.com/boxscores/201611080BRK.html,1
20161108PHOPOR,PHO,POR,20161108,Steve Anderson,Rodney Mott,Josh Tiven,121,124,L2M-PHX-POR-11-8-16.pdf,http://www.basketball-reference.com/boxscores/201611080POR.html,1
20161109DETPHO,DET,PHO,20161109,J.T. Orr,Jason Phillips,Leroy Richardson,100,107,L2M-DET-PHX-11-9-16.pdf,http://www.basketball-reference.com/boxscores/201611090PHO.html,2
20161109HOUSAS,HOU,SAS,20161109,Eric Dalen,Scott Foster,Courtney Kirkland,101,99,L2M-HOU-SAS-11-9-16.pdf,http://www.basketball-reference.com/boxscores/201611090SAS.html,1
20161109PHIIND,PHI,IND,20161109,Tony Brothers,Derek Richardson,Kevin Scott,115,122,L2M-PHI-IND-11-9-16.pdf,http://www.basketball-reference.com/boxscores/201611090IND.html,
20161110CHIMIA,CHI,MIA,20161110,Brent Barnaky,Marc Davis,Lauren Holtkamp,98,95,L2M-CHI-MIA-11-10-16.pdf,http://www.basketball-reference.com/boxscores/201611100MIA.html,1
20161111INDPHI,IND,PHI,20161111,Matt Boland,James Capers,Tyler Ford,105,109,76ers-109-Pacers-105-OT.pdf,http://www.basketball-reference.com/boxscores/201611110PHI.html,1
20161111LACOKC,LAC,OKC,20161111,Tony Brown,Kevin Cutler,Monty McCutchen,110,108,Clippers-110-Thunder-108.pdf,http://www.basketball-reference.com/boxscores/201611110OKC.html,2
20161111SACPOR,SAC,POR,20161111,Ken Mauer,Leroy Richardson,Ben Taylor,120,122,Trail-Blazers-122-Kings-120-OT.pdf,http://www.basketball-reference.com/boxscores/201611110POR.html,3
20161111TORCHA,TOR,CHA,20161111,Derrick Collins,Kane Fitzgerald,Derek Richardson,113,111,Raptors-113-Hornets-111.pdf,http://www.basketball-reference.com/boxscores/201611110CHO.html,2
20161112NYKTOR,NYK,TOR,20161112,Matt Boland,Scott Foster,Jacyn Goble,107,118,L2M-NYK-TOR-11-12-16.pdf,http://www.basketball-reference.com/boxscores/201611120TOR.html,1
20161113ORLOKC,ORL,OKC,20161113,Brent Barnaky,Curtis Blair,James Capers,119,117,L2M-ORL-OKC-11-13-16.pdf,http://www.basketball-reference.com/boxscores/201611130OKC.html,
20161114BOSNOP,BOS,NOP,20161114,John Goble,Marat Kogut,Leon Wood,105,106,L2M-BOS-NOP-11-14-16.pdf,http://www.basketball-reference.com/boxscores/201611140NOP.html,1
20161114MEMUTA,MEM,UTA,20161114,Dan Crawford,Kevin Scott,C.J. Washington,102,96,L2M-MEM-UTA-11-14-16.pdf,http://www.basketball-reference.com/boxscores/201611140UTA.html,1
20161115ATLMIA,ATL,MIA,20161115,Sean Corbin,Ken Mauer,Phenizee Ransom,93,90,L2M-ATL-MIA-11-15-16.pdf,http://www.basketball-reference.com/boxscores/201611150MIA.html,1
20161115BKNLAL,BKN,LAL,20161115,Karl Lane,Tre Maddox,Monty McCutchen,118,125,L2M-BKN-LAL-11-15-16.pdf,http://www.basketball-reference.com/boxscores/201611150LAL.html,2
20161115TORCLE,TOR,CLE,20161115,Steve Anderson,Brent Barnaky,Tom Washington,117,121,L2M-TOR-CLE-11-15-16.pdf,http://www.basketball-reference.com/boxscores/201611150CLE.html,1
20161116DALBOS,DAL,BOS,20161116,Steve Anderson,James Capers,Pat Fraher,83,90,L2M-DAL-BOS-11-16-16.pdf,http://www.basketball-reference.com/boxscores/201611160BOS.html,1
20161116HOUOKC,HOU,OKC,20161116,Jason Phillips,Leroy Richardson,Aaron Smith,103,105,L2M-HOU-OKC-11-16-16.pdf,http://www.basketball-reference.com/boxscores/201611160OKC.html,4
20161116MEMLAC,MEM,LAC,20161116,Mike Callahan,Rodney Mott,J.T. Orr,111,107,L2M-MEM-LAC-11-16-16.pdf,http://www.basketball-reference.com/boxscores/201611160LAC.html,3
20161116NOPORL,NOP,ORL,20161116,Michael Smith,Dedric Taylor,Gary Zielinski,82,89,L2M-NOP-ORL-11-16-16.pdf,http://www.basketball-reference.com/boxscores/201611160ORL.html,3
20161116WASPHI,WAS,PHI,20161116,Eric Dalen,Derrick Stafford,Vladimir Voyard-Tadal,102,109,L2M-WAS-PHI-11-16-16.pdf,http://www.basketball-reference.com/boxscores/201611160PHI.html,3
20161118ATLCHA,ATL,CHA,20161118,Steve Anderson,James Capers,Leroy Richardson,96,100,L2M-ATL-CHA-11-18-16.pdf,http://www.basketball-reference.com/boxscores/201611180CHO.html,2
20161118LACSAC,LAC,SAC,20161118,Kane Fitzgerald,Scott Foster,Leon Wood,121,115,L2M-LAC-SAC-11-18-16.pdf,http://www.basketball-reference.com/boxscores/201611180SAC.html,1
20161118TORDEN,TOR,DEN,20161118,Marc Davis,Karl Lane,Scott Twardoski,113,111,L2M-TOR-DEN-11-18-16.pdf,http://www.basketball-reference.com/boxscores/201611180DEN.html,2
20161119BOSDET,BOS,DET,20161119,Brent Barnaky,Jacyn Goble,Ken Mauer,94,92,L2M-BOS-DET-11-19-16.pdf,http://www.basketball-reference.com/boxscores/201611190DET.html,
20161119CHANOP,CHA,NOP,20161119,Curtis Blair,Tony Brown,Eric Lewis,116,121,L2M-CHA-NOP-11-19-16.pdf,http://www.basketball-reference.com/boxscores/201611190NOP.html,
20161119CHILAC,CHI,LAC,20161119,Mark Ayotte,Marc Davis,Scott Twardoski,95,102,L2M-CHI-LAC-11-19-16.pdf,http://www.basketball-reference.com/boxscores/201611190LAC.html,2
20161119GSWMIL,GSW,MIL,20161119,J.T. Orr,Jason Phillips,Michael Smith,124,121,L2M-GSW-MIL-11-19-16.pdf,http://www.basketball-reference.com/boxscores/201611190MIL.html,
20161120INDOKC,IND,OKC,20161120,Tony Brothers,Nick Buchert,Lauren Holtkamp,115,111,L2M-IND-OKC-11-20-16.pdf,http://www.basketball-reference.com/boxscores/201611200OKC.html,
20161120TORSAC,TOR,SAC,20161120,Mike Callahan,Kevin Cutler,Courtney Kirkland,99,102,L2M-TOR-SAC-11-20-16.pdf,http://www.basketball-reference.com/boxscores/201611200SAC.html,2
20161121BOSMIN,BOS,MIN,20161121,Ed Malloy,Gediminas Petraitis,Leroy Richardson,99,93,L2M-BOS-MIN-11-21-16.pdf,http://www.basketball-reference.com/boxscores/201611210MIN.html,2
20161121DALSAS,DAL,SAS,20161121,Mark Ayotte,Dan Crawford,Gary Zielinski,91,96,L2M-DAL-SAS-11-21-16.pdf,http://www.basketball-reference.com/boxscores/201611210SAS.html,2
20161121HOUDET,HOU,DET,20161121,Tony Brown,Bill Kennedy,Ben Taylor,99,96,L2M-HOU-DET-11-21-16.pdf,http://www.basketball-reference.com/boxscores/201611210DET.html,4
20161121ORLMIL,ORL,MIL,20161121,Karl Lane,Justin Van Duyne,Tom Washington,89,93,L2M-ORL-MIL-11-21-16.pdf,http://www.basketball-reference.com/boxscores/201611210MIL.html,
20161121PHOWAS,PHO,WAS,20161121,Rodney Mott,Derek Richardson,Michael Smith,101,106,L2M-PHX-WAS-11-21-16.pdf,http://www.basketball-reference.com/boxscores/201611210WAS.html,
20161122CHIDEN,CHI,DEN,20161122,Brent Barnaky,Ron Garretson,Brett Nansel,107,110,L2M-CHI-DEN-11-22-16.pdf,http://www.basketball-reference.com/boxscores/201611220DEN.html,2
20161122PORNYK,POR,NYK,20161122,Derrick Collins,Monty McCutchen,Ben Taylor,103,107,L2M-POR-NYK-11-22-16.pdf,http://www.basketball-reference.com/boxscores/201611220NYK.html,2
20161123MEMPHI,MEM,PHI,20161123,Nick Buchert,Pat Fraher,Derek Richardson,104,99,L2M-MEM-PHI-11-23-16.pdf,http://www.basketball-reference.com/boxscores/201611230PHI.html,3
20161123SASCHA,SAS,CHA,20161123,Eric Dalen,Monty McCutchen,Rodney Mott,119,114,L2M-SAS-CHA-11-23-16.pdf,http://www.basketball-reference.com/boxscores/201611230CHO.html,1
20161125CHANYK,CHA,NYK,20161125,Nick Buchert,Marat Kogut,James Williams,111,113,L2M-CHA-NYK-11-25-16.pdf,http://www.basketball-reference.com/boxscores/201611250NYK.html,
20161125OKCDEN,OKC,DEN,20161125,Mark Ayotte,Ed Malloy,Gediminas Petraitis,132,129,L2M-OKC-DEN-11-25-16.pdf,http://www.basketball-reference.com/boxscores/201611250DEN.html,2
20161125TORMIL,TOR,MIL,20161125,Pat Fraher,Bill Kennedy,Ben Taylor,105,99,L2M-TOR-MIL-11-25-16.pdf,http://www.basketball-reference.com/boxscores/201611250MIL.html,
20161125WASORL,WAS,ORL,20161125,Eric Dalen,Jason Phillips,Phenizee Ransom,94,91,L2M-WAS-ORL-11-25-16.pdf,http://www.basketball-reference.com/boxscores/201611250ORL.html,1
20161126MEMMIA,MEM,MIA,20161126,Karl Lane,Brett Nansel,Tom Washington,110,107,L2M-MEM-MIA-11-26-16.pdf,http://www.basketball-reference.com/boxscores/201611260MIA.html,
20161128ATLGSW,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,
20161128SACWAS,SAC,WAS,20161128,Tony Brothers,Eric Lewis,Leon Wood,95,101,L2M-SAC-WAS-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280WAS.html,3
20161129LACBKN,LAC,BKN,20161129,Lauren Holtkamp,Ken Mauer,Kevin Scott,122,127,L2M-LAC-BKN-11-29-16.pdf,http://www.basketball-reference.com/boxscores/201611290BRK.html,2
20161130ATLPHO,ATL,PHO,20161130,Ron Garretson,Bill Spooner,Haywoode Workman,107,109,L2M-ATL-PHX-11-30-16.pdf,http://www.basketball-reference.com/boxscores/201611300PHO.html,
20161130LALCHI,LAL,CHI,20161130,Scott Foster,Marat Kogut,Gary Zielinski,96,90,L2M-LAL-CHI-11-30-16.pdf,http://www.basketball-reference.com/boxscores/201611300CHI.html,2
20161130NYKMIN,NYK,MIN,20161130,Dan Crawford,Eric Lewis,Vladimir Voyard-Tadal,106,104,L2M-NYK-MIN-11-30-16.pdf,http://www.basketball-reference.com/boxscores/201611300MIN.html,2
20161130SASDAL,SAS,DAL,20161130,Matt Boland,Jason Phillips,Leroy Richardson,94,87,L2M-SAS-DAL-11-30-16.pdf,http://www.basketball-reference.com/boxscores/201611300DAL.html,2
20161130WASOKC,WAS,OKC,20161130,Curtis Blair,Tony Brown,Brian Forte,115,126,L2M-WAS-OKC-11-30-16.pdf,http://www.basketball-reference.com/boxscores/201611300OKC.html,
20161201DALCHA,DAL,CHA,20161201,Kane Fitzgerald,Karl Lane,James Williams,87,97,L2M-DAL-CHA-12-1-16.pdf,http://www.basketball-reference.com/boxscores/201612010CHO.html,2
20161201HOUGSW,HOU,GSW,20161201,Bill Kennedy,Tre Maddox,Josh Tiven,132,127,L2M-HOU-GSW-12-1-16.pdf,http://www.basketball-reference.com/boxscores/201612010GSW.html,4
20161201MIAUTA,MIA,UTA,20161201,Courtney Kirkland,Ed Malloy,Gediminas Petraitis,111,110,L2M-MIA-UTA-12-1-16.pdf,http://www.basketball-reference.com/boxscores/201612010UTA.html,4
20161201ORLMEM,ORL,MEM,20161201,Curtis Blair,Rodney Mott,Kevin Scott,94,95,L2M-ORL-MEM-12-1-16.pdf,http://www.basketball-reference.com/boxscores/201612010MEM.html,1
20161202MINNYK,MIN,NYK,20161202,Brent Barnaky,Kevin Cutler,Monty McCutchen,114,118,L2M-MIN-NYK-12-2-16.pdf,http://www.basketball-reference.com/boxscores/201612020NYK.html,2
20161202SACBOS,SAC,BOS,20161202,Tony Brown,J.T. Orr,Jason Phillips,92,97,L2M-SAC-BOS-12-2-16.pdf,http://www.basketball-reference.com/boxscores/201612020BOS.html,1
20161202WASSAS,WAS,SAS,20161202,Mike Callahan,Tyler Ford,Kevin Scott,105,107,L2M-WAS-SAS-12-2-16.pdf,http://www.basketball-reference.com/boxscores/201612020SAS.html,
20161203BOSPHI,BOS,PHI,20161203,Kevin Cutler,Scott Foster,Ron Garretson,107,106,L2M-BOS-PHI-12-3-16.pdf,http://www.basketball-reference.com/boxscores/201612030PHI.html,4
20161203LALMEM,LAL,MEM,20161203,Mitchell Ervin,Brian Forte,Derrick Stafford,100,103,L2M-LAL-MEM-12-3-16.pdf,http://www.basketball-reference.com/boxscores/201612030MEM.html,3
20161203MIAPOR,MIA,POR,20161203,Bennie Adams,Tre Maddox,Ken Mauer,92,99,L2M-MIA-POR-12-3-16.pdf,http://www.basketball-reference.com/boxscores/201612030POR.html,2
20161203MINCHA,MIN,CHA,20161203,Marc Davis,Scott Twardoski,Gary Zielinski,125,120,L2M-MIN-CHA-12-3-16.pdf,http://www.basketball-reference.com/boxscores/201612030CHO.html,1
20161204SACNYK,SAC,NYK,20161204,James Capers,Derek Richardson,Michael Smith,98,106,L2M-SAC-NYK-12-4-16.pdf,http://www.basketball-reference.com/boxscores/201612040NYK.html,
20161205BOSHOU,BOS,HOU,20161205,Marc Davis,Courtney Kirkland,Scott Twardoski,106,107,L2M-BOS-HOU-12-5-16.pdf,http://www.basketball-reference.com/boxscores/201612050HOU.html,3
20161205MEMNOP,MEM,NOP,20161205,Tony Brown,Justin Van Duyne,James Williams,110,108,L2M-MEM-NOP-12-5-16.pdf,http://www.basketball-reference.com/boxscores/201612050NOP.html,4
20161205SASMIL,SAS,MIL,20161205,Dan Crawford,Ron Garretson,Jacyn Goble,97,96,L2M-SAS-MIL-12-5-16.pdf,http://www.basketball-reference.com/boxscores/201612050MIL.html,
20161205WASBKN,WAS,BKN,20161205,Pat Fraher,Mark Lindsay,Haywoode Workman,118,113,L2M-WAS-BKN-12-5-16.pdf,http://www.basketball-reference.com/boxscores/201612050BRK.html,1
20161206PHIMEM,PHI,MEM,20161206,Marat Kogut,Jason Phillips,Michael Smith,91,96,L2M-PHI-MEM-12-6-16.pdf,http://www.basketball-reference.com/boxscores/201612060MEM.html,
20161206PHOUTA,PHO,UTA,20161206,Tony Brothers,Kevin Scott,Ben Taylor,105,112,L2M-PHX-UTA-12-6-16.pdf,http://www.basketball-reference.com/boxscores/201612060UTA.html,
20161208DENWAS,DEN,WAS,20161208,Tony Brown,Courtney Kirkland,Justin Van Duyne,85,92,L2M-DEN-WAS-12-8-16.pdf,http://www.basketball-reference.com/boxscores/201612080WAS.html,2
20161208PORMEM,POR,MEM,20161208,J.T. Orr,Josh Tiven,Tom Washington,86,88,L2M-POR-MEM-12-8-16.pdf,http://www.basketball-reference.com/boxscores/201612080MEM.html,1
20161209ATLMIL,ATL,MIL,20161209,Karl Lane,Dedric Taylor,Sean Wright,114,110,L2M-ATL-MIL-12-9-16.pdf,http://www.basketball-reference.com/boxscores/201612090MIL.html,1
20161209HOUOKC,HOU,OKC,20161209,Ken Mauer,Michael Smith,Haywoode Workman,102,99,L2M-HOU-OKC-12-9-16.pdf,http://www.basketball-reference.com/boxscores/201612090OKC.html,3
20161209NYKSAC,NYK,SAC,20161209,Bennie Adams,Brett Nansel,Kevin Scott,103,100,L2M-NYK-SAC-12-9-16.pdf,http://www.basketball-reference.com/boxscores/201612090SAC.html,2
20161210DENORL,DEN,ORL,20161210,Leroy Richardson,Ben Taylor,Tom Washington,121,113,L2M-DEN-ORL-12-10-16.pdf,http://www.basketball-reference.com/boxscores/201612100ORL.html,
20161210MIACHI,MIA,CHI,20161210,Kevin Cutler,Rodney Mott,Josh Tiven,100,105,L2M-MIA-CHI-12-10-16.pdf,http://www.basketball-reference.com/boxscores/201612100CHI.html,
20161210MILWAS,MIL,WAS,20161210,Derrick Collins,Marc Davis,Derek Richardson,105,110,L2M-MIL-WAS-12-10-16.pdf,http://www.basketball-reference.com/boxscores/201612100WAS.html,2
20161210PORIND,POR,IND,20161210,Tony Brothers,Pat Fraher,Karl Lane,111,118,L2M-POR-IND-12-10-16.pdf,http://www.basketball-reference.com/boxscores/201612100IND.html,
20161211BOSOKC,BOS,OKC,20161211,Sean Corbin,Jacyn Goble,Bill Kennedy,96,99,L2M-BOS-OKC-12-11-16.pdf,http://www.basketball-reference.com/boxscores/201612110OKC.html,
20161211NOPPHO,NOP,PHO,20161211,Bennie Adams,Brett Nansel,Gary Zielinski,120,119,L2M-NOP-PHX-12-11-16.pdf,http://www.basketball-reference.com/boxscores/201612110PHO.html,2
20161212BKNHOU,BKN,HOU,20161212,Steve Anderson,James Capers,Josh Tiven,118,122,L2M-BKN-HOU-12-12-16.pdf,http://www.basketball-reference.com/boxscores/201612120HOU.html,2
