game_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,incorrect
20150609GSWCLE,GSW,CLE,20150609,Dan Crawford,Marc Davis,Ed Malloy,91,96,L2M-GSW-CLE-6-9-15-FINALS-GAME-3.pdf,http://www.basketball-reference.com/boxscores/201506090CLE.html,2
20151028INDTOR,IND,TOR,20151028,Bennie Adams,Ken Mauer,Leroy Richardson,99,106,L2M-IND-TOR-10-28-15.pdf,http://www.basketball-reference.com/boxscores/201510280TOR.html,3
20151028LACSAC,LAC,SAC,20151028,Lauren Holtkamp,Courtney Kirkland,Sean Wright,111,104,L2M-LAC-SAC-10-28-15.pdf,http://www.basketball-reference.com/boxscores/201510280SAC.html,
20151028SASOKC,SAS,OKC,20151028,Tony Brown,Tre Maddox,Monty McCutchen,106,112,L2M-SAS-OKC-10-28-15.pdf,http://www.basketball-reference.com/boxscores/201510280OKC.html,1
20151028UTADET,UTA,DET,20151028,Joe Crawford,Justin Van Duyne,Scott Wall,87,92,L2M-UTA-DET-10-28-15.pdf,http://www.basketball-reference.com/boxscores/201510280DET.html,
20151028WASORL,WAS,ORL,20151028,Eric Lewis,Jason Phillips,Dedric Taylor,88,87,L2M-WAS-ORL-10-28-15.pdf,http://www.basketball-reference.com/boxscores/201510280ORL.html,
20151029MEMIND,MEM,IND,20151029,Scott Foster,Ben Taylor,Josh Tiven,112,103,L2M-MEM-IND-10-29-151.pdf,http://www.basketball-reference.com/boxscores/201510290IND.html,
20151030CHAATL,CHA,ATL,20151030,Jason Phillips,Dedric Taylor,Scott Wall,94,97,L2M-CHA-ATL-10-30-15.pdf,http://www.basketball-reference.com/boxscores/201510300ATL.html,2
20151030CHIDET,CHI,DET,20151030,Bennie Adams,Marat Kogut,Ken Mauer,94,98,L2M-CHI-DET-10-30-15.pdf,http://www.basketball-reference.com/boxscores/201510300DET.html,1
20151030OKCORL,OKC,ORL,20151030,Joe Crawford,David Jones,Justin Van Duyne,139,136,L2M-OKC-ORL-10-30-15.pdf,http://www.basketball-reference.com/boxscores/201510300ORL.html,2
20151031NYKWAS,NYK,WAS,20151031,Kevin Scott,Zach Zarba,Gary Zielinski,117,110,L2M-NYK-WAS-10-31-15.pdf,http://www.basketball-reference.com/boxscores/201510310WAS.html,2
20151031SACLAC,SAC,LAC,20151031,Mark Ayotte,Curtis Blair,Tom Washington,109,114,L2M-SAC-LAC-10-31-15.pdf,http://www.basketball-reference.com/boxscores/201510310LAC.html,
20151101ATLCHA,ATL,CHA,20151101,Bennie Adams,Joe Crawford,Justin Van Duyne,94,92,L2M-ATL-CHA-11-1-15.pdf,http://www.basketball-reference.com/boxscores/201511010CHO.html,2
20151101ORLCHI,ORL,CHI,20151101,J.T. Orr,Bill Spooner,James Williams,87,92,L2M-ORL-CHI-11-1-15.pdf,http://www.basketball-reference.com/boxscores/201511010CHI.html,
20151102MILBKN,MIL,BKN,20151102,Mitchell Ervin,Monty McCutchen,Gary Zielinski,103,96,L2M-MIL-BKN-11-2-15.pdf,http://www.basketball-reference.com/boxscores/201511020BRK.html,1
20151102OKCHOU,OKC,HOU,20151102,John Goble,Eric Lewis,Leon Wood,105,110,L2M-OKC-HOU-11-2-15.pdf,http://www.basketball-reference.com/boxscores/201511020HOU.html,
20151102PHOLAC,PHO,LAC,20151102,David Guthrie,Marat Kogut,Ken Mauer,96,102,L2M-PHX-LAC-11-2-15.pdf,http://www.basketball-reference.com/boxscores/201511020LAC.html,1
20151102PORMIN,POR,MIN,20151102,Tony Brown,Nick Buchert,Kevin Cutler,106,101,L2M-POR-MIN-11-2-15.pdf,http://www.basketball-reference.com/boxscores/201511020MIN.html,2
20151103ORLNOP,ORL,NOP,20151103,Brent Barnaky,Ron Garretson,Tre Maddox,103,94,L2M-ORL-NOP-11-3-15.pdf,http://www.basketball-reference.com/boxscores/201511030NOP.html,1
20151103TORDAL,TOR,DAL,20151103,Derek Richardson,Bill Spooner,James Williams,102,91,L2M-TOR-DAL-11-3-15.pdf,http://www.basketball-reference.com/boxscores/201511030DAL.html,2
20151104BOSIND,BOS,IND,20151104,Tony Brothers,Eric Dalen,Kane Fitzgerald,98,100,L2M-BOS-IND-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040IND.html,
20151104LACGSW,LAC,GSW,20151104,Rodney Mott,Eli Roe,Zach Zarba,108,112,L2M-LAC-GSW-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040GSW.html,1
20151104ORLHOU,ORL,HOU,20151104,Scott Foster,Mark Lindsay,Brett Nansel,114,119,L2M-ORL-HOU-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040HOU.html,1
20151104PHIMIL,PHI,MIL,20151104,Steve Anderson,Derrick Collins,Michael Smith,87,91,L2M-PHI-MIL-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040MIL.html,1
20151104SASWAS,SAS,WAS,20151104,Nick Buchert,Mike Callahan,Tyler Ford,99,102,L2M-SAS-WAS-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040WAS.html,
20151104TOROKC,TOR,OKC,20151104,Sean Corbin,Dedric Taylor,Sean Wright,103,98,L2M-TOR-OKC-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040OKC.html,2
20151105OKCCHI,OKC,CHI,20151105,Tony Brown,James Capers,Karl Lane,98,104,L2M-OKC-CHI-11-5-15.pdf,http://www.basketball-reference.com/boxscores/201511050CHI.html,2
20151106DETPHO,DET,PHO,20151106,Matt Boland,Eli Roe,Zach Zarba,100,92,L2M-DET-PHX-11-6-15.pdf,http://www.basketball-reference.com/boxscores/201511060PHO.html,
20151106MIAIND,MIA,IND,20151106,Marc Davis,Karl Lane,Mark Lindsay,87,90,L2M-MIA-IND-11-6-15.pdf,http://www.basketball-reference.com/boxscores/201511060IND.html,
20151106TORORL,TOR,ORL,20151106,Mark Ayotte,Eric Dalen,Brian Forte,87,92,L2M-TOR-ORL-11-6-15.pdf,http://www.basketball-reference.com/boxscores/201511060ORL.html,4
20151107HOULAC,HOU,LAC,20151107,Kevin Cutler,Derrick Stafford,Scott Wall,109,105,L2M-HOU-LAC-11-7-15.pdf,http://www.basketball-reference.com/boxscores/201511070LAC.html,1
20151107MINCHI,MIN,CHI,20151107,Tony Brothers,Sean Corbin,Tyler Ford,102,93,L2M-MIN-CHI-11-7-15.pdf,http://www.basketball-reference.com/boxscores/201511070CHI.html,1
20151108INDCLE,IND,CLE,20151108,Brent Barnaky,Joe Crawford,Justin Van Duyne,97,101,L2M-IND-CLE-11-8-15.pdf,http://www.basketball-reference.com/boxscores/201511080CLE.html,1
20151108LALNYK,LAL,NYK,20151108,Mark Ayotte,Marc Davis,Derek Richardson,95,99,L2M-LAL-NYK-11-8-15.pdf,http://www.basketball-reference.com/boxscores/201511080NYK.html,3
20151109MEMLAC,MEM,LAC,20151109,Tony Brothers,Pat Fraher,J.T. Orr,92,94,L2M-MEM-LAC-11-9-15.pdf,http://www.basketball-reference.com/boxscores/201511090LAC.html,
20151109MINATL,MIN,ATL,20151109,Mike Callahan,Rodney Mott,Leon Wood,117,107,L2M-MIN-ATL-11-9-15.pdf,http://www.basketball-reference.com/boxscores/201511090ATL.html,3
20151109PORDEN,POR,DEN,20151109,Matt Boland,Brian Forte,Scott Twardoski,104,108,L2M-POR-DEN-11-9-15.pdf,http://www.basketball-reference.com/boxscores/201511090DEN.html,1
20151110NYKTOR,NYK,TOR,20151110,Tony Brown,Tyler Ford,Ed Malloy,111,109,L2M-NYK-TOR-11-10-15.pdf,http://www.basketball-reference.com/boxscores/201511100TOR.html,2
20151111BKNHOU,BKN,HOU,20151111,Bennie Adams,Lauren Holtkamp,Sean Wright,106,98,L2M-BKN-HOU-11-11-15.pdf,http://www.basketball-reference.com/boxscores/201511110HOU.html,
20151111LACDAL,LAC,DAL,20151111,Dan Crawford,Josh Tiven,Leon Wood,108,118,L2M-LAC-DAL-11-11-15.pdf,http://www.basketball-reference.com/boxscores/201511110DAL.html,1
20151111LALORL,LAL,ORL,20151111,Marat Kogut,Ken Mauer,Michael Smith,99,101,L2M-LAL-ORL-11-11-15.pdf,http://www.basketball-reference.com/boxscores/201511110ORL.html,
20151111MILDEN,MIL,DEN,20151111,John Goble,Tre Maddox,Scott Wall,102,103,L2M-MIL-DEN-11-11-15.pdf,http://www.basketball-reference.com/boxscores/201511110DEN.html,2
20151111NYKCHA,NYK,CHA,20151111,Brent Barnaky,Ron Garretson,David Jones,93,95,L2M-NYK-CHA-11-11-15.pdf,http://www.basketball-reference.com/boxscores/201511110CHO.html,2
20151112UTAMIA,UTA,MIA,20151112,Mike Callahan,Eric Lewis,Brett Nansel,91,92,L2M-UTA-MIA-11-12-15.pdf,http://www.basketball-reference.com/boxscores/201511120MIA.html,
20151113CHACHI,CHA,CHI,20151113,Courtney Kirkland,Eli Roe,Sean Wright,97,102,L2M-CHA-CHI-11-13-15.pdf,http://www.basketball-reference.com/boxscores/201511130CHI.html,
20151113CLENYK,CLE,NYK,20151113,Derrick Collins,Eric Dalen,Eric Lewis,90,84,L2M-CLE-NYK-11-13-15.pdf,http://www.basketball-reference.com/boxscores/201511130NYK.html,2
20151113LALDAL,LAL,DAL,20151113,Bennie Adams,Ed Malloy,Scott Twardoski,82,90,L2M-LAL-DAL-11-13-15.pdf,http://www.basketball-reference.com/boxscores/201511130DAL.html,2
20151113PORMEM,POR,MEM,20151113,Scott Foster,Lauren Holtkamp,Leroy Richardson,100,101,L2M-POR-MEM-11-13-15.pdf,http://www.basketball-reference.com/boxscores/201511130MEM.html,
20151114BKNGSW,BKN,GSW,20151114,Mitchell Ervin,Monty McCutchen,James Williams,99,107,L2M-BKN-GSW-11-14-15.pdf,http://www.basketball-reference.com/boxscores/201511140GSW.html,2
20151114CLEMIL,CLE,MIL,20151114,Matt Boland,Marc Davis,Karl Lane,105,108,L2M-CLE-MIL-11-14-15.pdf,http://www.basketball-reference.com/boxscores/201511140MIL.html,4
20151114DETLAC,DET,LAC,20151114,Kane Fitzgerald,Jason Phillips,Dedric Taylor,96,101,L2M-DET-LAC-11-14-15.pdf,http://www.basketball-reference.com/boxscores/201511140LAC.html,
20151114ORLWAS,ORL,WAS,20151114,Tony Brown,John Goble,Haywoode Workman,99,108,L2M-ORL-WAS-11-14-15.pdf,http://www.basketball-reference.com/boxscores/201511140WAS.html,2
20151115MEMMIN,MEM,MIN,20151115,Sean Corbin,Marat Kogut,Ken Mauer,114,106,L2M-MEM-MIN-11-15-15.pdf,http://www.basketball-reference.com/boxscores/201511150MIN.html,
20151115TORSAC,TOR,SAC,20151115,Mitchell Ervin,Monty McCutchen,James Williams,101,107,L2M-TOR-SAC-11-15-15.pdf,http://www.basketball-reference.com/boxscores/201511150SAC.html,1
20151116DALPHI,DAL,PHI,20151116,Mark Lindsay,J.T. Orr,Sean Wright,92,86,L2M-DAL-PHI-11-16-15.pdf,http://www.basketball-reference.com/boxscores/201511160PHI.html,1
20151116INDCHI,IND,CHI,20151116,John Goble,Michael Smith,Haywoode Workman,95,96,L2M-IND-CHI-11-16-15.pdf,http://www.basketball-reference.com/boxscores/201511160CHI.html,1
20151116OKCMEM,OKC,MEM,20151116,Dan Crawford,Gediminas Petraitis,Scott Wall,114,122,L2M-OKC-MEM-11-16-15.pdf,http://www.basketball-reference.com/boxscores/201511160MEM.html,2
20151116PORSAS,POR,SAS,20151116,Mark Ayotte,Mike Callahan,Tyler Ford,80,93,L2M-POR-SAS-11-16-15.pdf,http://www.basketball-reference.com/boxscores/201511160SAS.html,
20151117ATLBKN,ATL,BKN,20151117,Curtis Blair,Sean Corbin,Bill Spooner,88,90,L2M-ATL-BKN-11-17-15.pdf,http://www.basketball-reference.com/boxscores/201511170BRK.html,1
20151117CHANYK,CHA,NYK,20151117,Sean Corbin,David Guthrie,Marat Kogut,94,102,L2M-CHA-NYK-11-17-15.pdf,http://www.basketball-reference.com/boxscores/201511170NYK.html,1
20151117CLEDET,CLE,DET,20151117,David Jones,Aaron Smith,Michael Smith,99,104,L2M-CLE-DET-11-17-15.pdf,http://www.basketball-reference.com/boxscores/201511170DET.html,
20151117TORGSW,TOR,GSW,20151117,Bill Kennedy,Josh Tiven,Leon Wood,110,115,L2M-TOR-GSW-11-17-15.pdf,http://www.basketball-reference.com/boxscores/201511170GSW.html,1
20151118BKNCHA,BKN,CHA,20151118,John Goble,Eric Lewis,Aaron Smith,111,116,L2M-BKN-CHA-11-18-15.pdf,http://www.basketball-reference.com/boxscores/201511180CHO.html,2
20151118DALBOS,DAL,BOS,20151118,Tony Brothers,Tony Brown,Ben Taylor,106,102,L2M-DAL-BOS-11-18-15.pdf,http://www.basketball-reference.com/boxscores/201511180BOS.html,1
20151118MINORL,MIN,ORL,20151118,Derrick Collins,Monty McCutchen,Eli Roe,101,104,L2M-MIN-ORL-11-18-15.pdf,http://www.basketball-reference.com/boxscores/201511180ORL.html,1
20151118PORHOU,POR,HOU,20151118,Marc Davis,Mitchell Ervin,Scott Wall,103,108,L2M-POR-HOU-11-18-15.pdf,http://www.basketball-reference.com/boxscores/201511180HOU.html,2
20151118TORUTA,TOR,UTA,20151118,Kane Fitzgerald,Jason Phillips,Dedric Taylor,89,93,L2M-TOR-UTA-11-18-15.pdf,http://www.basketball-reference.com/boxscores/201511180UTA.html,1
20151119GSWLAC,GSW,LAC,20151119,Ron Garretson,Scott Twardoski,Gary Zielinski,124,117,L2M-GSW-LAC-11-19-15.pdf,http://www.basketball-reference.com/boxscores/201511190LAC.html,2
20151120CHIGSW,CHI,GSW,20151120,Brent Barnaky,Jason Phillips,Derek Richardson,94,106,L2M-CHI-GSW-11-20-15.pdf,http://www.basketball-reference.com/boxscores/201511200GSW.html,
20151121NYKHOU,NYK,HOU,20151121,Nick Buchert,Ron Garretson,J.T. Orr,107,102,L2M-NYK-HOU-11-21-15.pdf,http://www.basketball-reference.com/boxscores/201511210HOU.html,
20151121PHIMIA,PHI,MIA,20151121,John Goble,Scott Wall,C.J. Washington,91,96,L2M-PHI-MIA-11-21-15.pdf,http://www.basketball-reference.com/boxscores/201511210MIA.html,
20151121WASDET,WAS,DET,20151121,Matt Boland,Mitchell Ervin,Monty McCutchen,97,95,L2M-WAS-DET-11-21-15.pdf,http://www.basketball-reference.com/boxscores/201511210DET.html,1
20151122DALOKC,DAL,OKC,20151122,Eric Dalen,Derrick Stafford,Gary Zielinski,114,117,L2M-DAL-OKC-11-22-15.pdf,http://www.basketball-reference.com/boxscores/201511220OKC.html,1
20151122PHONOP,PHO,NOP,20151122,Pat Fraher,Rodney Mott,Eli Roe,116,122,L2M-PHX-NOP-11-22-15.pdf,http://www.basketball-reference.com/boxscores/201511220NOP.html,
20151123PHIMIN,PHI,MIN,20151123,Tony Brothers,Michael Smith,Haywoode Workman,95,100,L2M-PHI-MIN-11-23-15.pdf,http://www.basketball-reference.com/boxscores/201511230MIN.html,2
20151123SACCHA,SAC,CHA,20151123,Steve Anderson,Jason Phillips,James Williams,122,127,L2M-SAC-CHA-11-23-15.pdf,http://www.basketball-reference.com/boxscores/201511230CHO.html,
20151124CHIPOR,CHI,POR,20151124,Marc Davis,Karl Lane,Leroy Richardson,93,88,L2M-CHI-POR-11-24-15.pdf,http://www.basketball-reference.com/boxscores/201511240POR.html,2
20151125ATLMIN,ATL,MIN,20151125,Ed Malloy,Scott Twardoski,James Williams,95,99,L2M-ATL-MIN-11-25-15.pdf,http://www.basketball-reference.com/boxscores/201511250MIN.html,
20151125DALSAS,DAL,SAS,20151125,Dan Crawford,David Jones,Haywoode Workman,83,88,L2M-DAL-SAS-11-25-15.pdf,http://www.basketball-reference.com/boxscores/201511250SAS.html,
20151125NOPPHO,NOP,PHO,20151125,Scott Foster,Mark Lindsay,Derek Richardson,120,114,L2M-NOP-PHX-11-25-15.pdf,http://www.basketball-reference.com/boxscores/201511250PHO.html,
20151125PHIBOS,PHI,BOS,20151125,Nick Buchert,Sean Corbin,Eric Dalen,80,84,L2M-PHI-BOS-11-25-15.pdf,http://www.basketball-reference.com/boxscores/201511250BOS.html,
20151127CLECHA,CLE,CHA,20151127,Karl Lane,Scott Wall,Zach Zarba,95,90,L2M-CLE-CHA-11-27-15.pdf,http://www.basketball-reference.com/boxscores/201511270CHO.html,
20151127PHIHOU,PHI,HOU,20151127,Kane Fitzgerald,Jason Phillips,Dedric Taylor,114,116,L2M-PHI-HOU-11-27-15.pdf,http://www.basketball-reference.com/boxscores/201511270HOU.html,
20151128BKNCLE,BKN,CLE,20151128,Derrick Collins,Scott Foster,Derek Richardson,88,90,L2M-BKN-CLE-11-28-15.pdf,http://www.basketball-reference.com/boxscores/201511280CLE.html,3
20151128TORWAS,TOR,WAS,20151128,Dan Crawford,Eric Lewis,Gediminas Petraitis,84,82,L2M-TOR-WAS-11-28-15.pdf,http://www.basketball-reference.com/boxscores/201511280WAS.html,
20151129DETBKN,DET,BKN,20151129,Brian Forte,Eli Roe,Zach Zarba,83,87,L2M-DET-BKN-11-29-15.pdf,http://www.basketball-reference.com/boxscores/201511290BRK.html,1
20151129HOUNYK,HOU,NYK,20151129,John Goble,David Jones,Haywoode Workman,116,111,L2M-HOU-NYK-11-29-15.pdf,http://www.basketball-reference.com/boxscores/201511290NYK.html,6
20151129MILCHA,MIL,CHA,20151129,Nick Buchert,Eric Dalen,Ed Malloy,82,87,L2M-MIL-CHA-11-29-15.pdf,http://www.basketball-reference.com/boxscores/201511290CHO.html,
20151129PHOTOR,PHO,TOR,20151129,Pat Fraher,Karl Lane,Derrick Stafford,107,102,L2M-PHX-TOR-11-29-15.pdf,http://www.basketball-reference.com/boxscores/201511290TOR.html,1
20151130BOSMIA,BOS,MIA,20151130,Steve Anderson,James Capers,James Williams,105,95,L2M-BOS-MIA-11-30-151.pdf,http://www.basketball-reference.com/boxscores/201511300MIA.html,2
20151130GSWUTA,GSW,UTA,20151130,Mike Callahan,Tyler Ford,Courtney Kirkland,106,103,L2M-GSW-UTA-11-30-151.pdf,http://www.basketball-reference.com/boxscores/201511300UTA.html,
20151130OKCATL,OKC,ATL,20151130,Kane Fitzgerald,Monty McCutchen,Leroy Richardson,100,106,L2M-OKC-ATL-11-30-151.pdf,http://www.basketball-reference.com/boxscores/201511300ATL.html,2
20151130SASCHI,SAS,CHI,20151130,Matt Boland,Leon Wood,Zach Zarba,89,92,L2M-SAS-CHI-11-30-151.pdf,http://www.basketball-reference.com/boxscores/201511300CHI.html,4
20151201DALPOR,DAL,POR,20151201,Marat Kogut,Ken Mauer,Michael Smith,115,112,L2M-DAL-POR-12-1-15.pdf,http://www.basketball-reference.com/boxscores/201512010POR.html,1
20151201MEMNOP,MEM,NOP,20151201,Mitchell Ervin,Ed Malloy,James Williams,113,104,L2M-MEM-NOP-12-1-15.pdf,http://www.basketball-reference.com/boxscores/201512010NOP.html,
20151201ORLMIN,ORL,MIN,20151201,Derrick Collins,Lauren Holtkamp,Rodney Mott,96,93,L2M-ORL-MIN-12-1-15.pdf,http://www.basketball-reference.com/boxscores/201512010MIN.html,1
20151201PHOBKN,PHO,BKN,20151201,Eric Lewis,Mark Lindsay,Tre Maddox,91,94,L2M-PHX-BKN-12-1-15.pdf,http://www.basketball-reference.com/boxscores/201512010BRK.html,1
20151202LALWAS,LAL,WAS,20151202,Tony Brown,David Jones,Karl Lane,108,104,L2M-LAL-WAS-12-2-15.pdf,http://www.basketball-reference.com/boxscores/201512020WAS.html,1
20151202PHODET,PHO,DET,20151202,Derrick Collins,Courtney Kirkland,Justin Van Duyne,122,127,L2M-PHX-DET-12-2-15.pdf,http://www.basketball-reference.com/boxscores/201512020DET.html,3
20151203DENTOR,DEN,TOR,20151203,John Goble,Tre Maddox,Scott Wall,106,105,L2M-DEN-TOR-12-3-15.pdf,http://www.basketball-reference.com/boxscores/201512030TOR.html,
20151203OKCMIA,OKC,MIA,20151203,Dan Crawford,David Guthrie,Eli Roe,95,97,L2M-OKC-MIA-12-3-15.pdf,http://www.basketball-reference.com/boxscores/201512030MIA.html,3
20151204CLENOP,CLE,NOP,20151204,Curtis Blair,Kane Fitzgerald,Jason Phillips,108,114,L2M-CLE-NOP-12-4-15.pdf,http://www.basketball-reference.com/boxscores/201512040NOP.html,1
20151204HOUDAL,HOU,DAL,20151204,Brent Barnaky,Gediminas Petraitis,Tom Washington,100,96,L2M-HOU-DAL-12-4-15.pdf,http://www.basketball-reference.com/boxscores/201512040DAL.html,1
20151204PHOWAS,PHO,WAS,20151204,Nick Buchert,Monty McCutchen,Scott Twardoski,106,109,L2M-PHX-WAS-12-4-15.pdf,http://www.basketball-reference.com/boxscores/201512040WAS.html,
20151205BOSSAS,BOS,SAS,20151205,Derrick Collins,Gediminas Petraitis,Tom Washington,105,108,L2M-BOS-SAS-12-5-15.pdf,http://www.basketball-reference.com/boxscores/201512050SAS.html,4
20151205CHACHI,CHA,CHI,20151205,Michael Smith,Derrick Stafford,Scott Wall,102,96,L2M-CHA-CHI-12-5-15.pdf,http://www.basketball-reference.com/boxscores/201512050CHI.html,
20151205DENPHI,DEN,PHI,20151205,Mike Callahan,Mark Lindsay,Kevin Scott,108,105,L2M-DEN-PHI-12-5-15.pdf,http://www.basketball-reference.com/boxscores/201512050PHI.html,
20151205GSWTOR,GSW,TOR,20151205,David Guthrie,Eric Lewis,Zach Zarba,112,109,L2M-GSW-TOR-12-5-15.pdf,http://www.basketball-reference.com/boxscores/201512050TOR.html,
20151205INDUTA,IND,UTA,20151205,Tre Maddox,Rodney Mott,Gary Zielinski,119,122,L2M-IND-UTA-12-5-15.pdf,http://www.basketball-reference.com/boxscores/201512050UTA.html,3
20151205ORLLAC,ORL,LAC,20151205,Steve Anderson,James Capers,Josh Tiven,101,103,L2M-ORL-LAC-12-5-15.pdf,http://www.basketball-reference.com/boxscores/201512050LAC.html,
20151205SACHOU,SAC,HOU,20151205,Mark Ayotte,Dan Crawford,Lauren Holtkamp,113,120,L2M-SAC-HOU-12-5-15.pdf,http://www.basketball-reference.com/boxscores/201512050HOU.html,
20151206PHOMEM,PHO,MEM,20151206,Pat Fraher,John Goble,J.T. Orr,93,95,L2M-PHX-MEM-12-6-15.pdf,http://www.basketball-reference.com/boxscores/201512060MEM.html,2
20151207LACMIN,LAC,MIN,20151207,Bennie Adams,Dan Crawford,Ben Taylor,110,106,L2M-LAC-MIN-12-7-15.pdf,http://www.basketball-reference.com/boxscores/201512070MIN.html,1
20151207PHOCHI,PHO,CHI,20151207,Mark Ayotte,Tony Brothers,Eli Roe,103,101,L2M-PHX-CHI-12-7-15.pdf,http://www.basketball-reference.com/boxscores/201512070CHI.html,
20151207PORMIL,POR,MIL,20151207,Karl Lane,Rodney Mott,Tom Washington,88,90,L2M-POR-MIL-12-7-15.pdf,http://www.basketball-reference.com/boxscores/201512070MIL.html,2
20151207WASMIA,WAS,MIA,20151207,Mark Lindsay,Kevin Scott,Michael Smith,114,103,L2M-WAS-MIA-12-7-15.pdf,http://www.basketball-reference.com/boxscores/201512070MIA.html,1
20151208HOUBKN,HOU,BKN,20151208,Mitchell Ervin,David Jones,Bill Spooner,105,110,L2M-HOU-BKN-12-8-15.pdf,http://www.basketball-reference.com/boxscores/201512080BRK.html,4
20151208ORLDEN,ORL,DEN,20151208,Brian Forte,Ed Malloy,Dedric Taylor,85,74,L2M-ORL-DEN-12-8-15.pdf,http://www.basketball-reference.com/boxscores/201512080DEN.html,
20151209ATLDAL,ATL,DAL,20151209,Mike Callahan,Derrick Collins,Tre Maddox,98,95,L2M-ATL-DAL-12-9-15.pdf,http://www.basketball-reference.com/boxscores/201512090DAL.html,2
20151209HOUWAS,HOU,WAS,20151209,Kane Fitzgerald,Tyler Ford,John Goble,109,103,L2M-HOU-WAS-12-9-15.pdf,http://www.basketball-reference.com/boxscores/201512090WAS.html,1
20151209LALMIN,LAL,MIN,20151209,Eli Roe,Scott Wall,Tom Washington,122,123,L2M-LAL-MIN-12-9-15.pdf,http://www.basketball-reference.com/boxscores/201512090MIN.html,1
20151209MEMDET,MEM,DET,20151209,Dan Crawford,Michael Smith,Ben Taylor,93,92,L2M-MEM-DET-12-9-15.pdf,http://www.basketball-reference.com/boxscores/201512090DET.html,1
20151209ORLPHO,ORL,PHO,20151209,Ron Garretson,Leon Wood,Gary Zielinski,104,107,L2M-ORL-PHX-12-9-15.pdf,http://www.basketball-reference.com/boxscores/201512090PHO.html,3
20151209SASTOR,SAS,TOR,20151209,Eric Dalen,Monty McCutchen,James Williams,94,97,L2M-SAS-TOR-12-9-15.pdf,http://www.basketball-reference.com/boxscores/201512090TOR.html,
20151210NYKSAC,NYK,SAC,20151210,Brian Forte,Ed Malloy,Scott Twardoski,97,99,L2M-NYK-SAC-12-10-15.pdf,http://www.basketball-reference.com/boxscores/201512100SAC.html,1
20151210PHIBKN,PHI,BKN,20151210,Kevin Cutler,Rodney Mott,Sean Wright,91,100,L2M-PHI-BKN-12-10-15.pdf,http://www.basketball-reference.com/boxscores/201512100BRK.html,
20151211GSWBOS,GSW,BOS,20151211,Kane Fitzgerald,Monty McCutchen,Aaron Smith,124,119,L2M-GSW-BOS-12-11-15.pdf,http://www.basketball-reference.com/boxscores/201512110BOS.html,
20151211MINDEN,MIN,DEN,20151211,Mark Ayotte,Justin Van Duyne,Zach Zarba,108,111,L2M-MIN-DEN-12-11-15.pdf,http://www.basketball-reference.com/boxscores/201512110DEN.html,4
